,AGE,ATTRITION,BUSINESSTRAVEL,DEPARTMENT,DISTANCEFROMHOME,EDUCATION,EDUCATIONFIELD,EMPLOYEENUMBER,ENVIRONMENTSATISFACTION,GENDER,HOURLYRATE,JOBINVOLVEMENT,JOBLEVEL,JOBROLE,JOBSATISFACTION,MARITALSTATUS,MONTHLYINCOME,MONTHLYRATE,NUMCOMPANIESWORKED,OVERTIME,PERCENTSALARYHIKE,RELATIONSHIPSATISFACTION,STOCKOPTIONLEVEL,TRAININGTIMESLASTYEAR,WORKLIFEBALANCE,YEARSATCOMPANY,YEARSSINCELASTPROMOTION,YEARSWITHCURRMANAGER,REMOTEWORK,DAILYRATE,PERFORMANCERATING,TOTALWORKINGYEARS
445,49.0,no,Unknown,Unknown,1,3,Unknown,Unknown,3,male,36.0,3,4,manager,3,single,,22384,4,,14,1,0,2,3.0,8,0,0,0,809.0,3.0,23.0
446,48.0,yes,travel frequently,Unknown,7,2,Unknown,1691.0,4,female,95.0,3,1,sales representative,3,Unknown,2655.0,11740,2,,11,3,2,3,3.0,9,7,7,0,820.0390892069358,3.1495352149386306,19.0
447,26.0,no,Unknown,Unknown,7,3,medical,1693.0,4,male,76.0,3,1,laboratory technician,4,Unknown,2570.0,11925,1,0.0,20,3,0,5,3.0,7,5,7,1,786.0,4.0,7.0
448,44.0,no,travel rarely,Unknown,2,3,life sciences,1703.0,3,female,96.0,4,3,healthcare representative,4,Unknown,,14810,1,,19,2,1,2,3.0,8,6,7,1,921.0,3.1495281209803774,11.406451223133473
449,36.0,no,Unknown,Unknown,2,4,Unknown,Unknown,3,female,51.0,3,2,sales representative,4,single,4502.0,7439,3,,15,3,0,2,2.0,13,6,7,1,530.0,3.1529098572882144,17.0
450,46.0,no,Unknown,research & development,13,4,Unknown,1727.0,3,male,34.0,3,2,healthcare representative,2,single,,9697,6,0.0,14,4,0,3,3.0,10,0,9,0,717.0,3.0,19.0
451,35.0,no,Unknown,Unknown,27,4,life sciences,1728.0,4,male,49.0,3,2,manufacturing director,3,married,,5151,2,,16,2,1,3,3.0,7,0,7,1,1370.0,3.0,17.0
452,30.0,no,travel frequently,Unknown,2,4,Unknown,1745.0,4,female,78.0,2,1,research scientist,1,Unknown,4968.0,26427,0,,16,4,0,2,3.0,9,0,7,0,1312.0,3.0,10.0
453,30.0,no,Unknown,Unknown,15,2,marketing,1754.0,3,male,94.0,2,3,sales executive,1,Unknown,,3088,2,0.0,11,1,1,2,3.0,7,1,7,1,979.0,3.0,11.451305781923939
454,33.0,no,non-travel,Unknown,2,3,marketing,1756.0,4,female,62.0,3,2,sales executive,2,Unknown,5147.0,10697,8,0.0,15,4,0,2,2.0,11,1,7,0,1283.0,3.0,13.0
455,32.0,no,Unknown,Unknown,5,4,Unknown,1764.0,2,male,65.0,3,1,research scientist,2,single,2718.0,17674,2,0.0,14,2,0,3,3.0,7,0,7,1,953.0,3.0,12.0
456,43.0,no,travel rarely,Unknown,2,3,life sciences,1778.0,2,male,97.0,3,1,human resources,4,Unknown,3539.0,5033,0,0.0,13,2,0,5,3.0,9,1,8,0,244.0,3.0,10.882892222092568
457,31.0,no,travel rarely,Unknown,29,4,marketing,Unknown,1,female,91.0,2,2,sales executive,4,Unknown,5468.0,13402,1,,14,1,2,3,3.0,12,5,7,1,196.0,3.0,10.845771336552561
458,35.0,yes,Unknown,Unknown,27,3,Unknown,1797.0,3,male,84.0,3,2,sales executive,4,Unknown,5813.0,13492,1,,18,4,0,2,3.0,10,7,7,0,303.0,3.0,10.928519977235496
459,35.0,no,non-travel,research & development,2,2,medical,1804.0,2,male,90.0,3,2,manufacturing director,4,divorced,,24442,2,0.0,14,3,1,6,3.0,7,1,7,0,1180.0,3.0,15.0
460,30.0,no,Unknown,Unknown,10,3,medical,1816.0,1,female,64.0,3,3,manufacturing director,3,single,9667.0,2739,9,0.0,14,2,0,3,3.0,7,0,2,0,1092.0,3.0,9.0
461,46.0,yes,travel rarely,Unknown,-19,2,medical,1821.0,4,female,66.0,3,2,healthcare representative,2,married,,10842,4,0.0,22,4,1,2,4.0,9,3,7,0,261.0,4.0,13.0
462,45.0,no,non-travel,Unknown,2,4,Unknown,Unknown,3,female,67.0,3,2,sales executive,3,married,5154.0,19665,4,,22,2,2,3,4.0,8,5,7,0,589.0,4.0,10.0
463,43.0,no,travel frequently,Unknown,2,4,life sciences,1849.0,1,male,92.0,3,2,sales executive,4,married,5675.0,19246,1,,20,3,1,5,3.0,7,7,7,0,1422.0,4.0,7.0
464,46.0,yes,Unknown,Unknown,10,3,life sciences,1869.0,3,female,64.0,3,3,sales executive,2,Unknown,7314.0,14011,5,,21,3,3,2,3.0,8,0,7,1,808.253285804931,4.0,14.0
465,40.0,no,travel rarely,research & development,1,4,Unknown,Unknown,1,male,98.0,3,4,manager,1,Unknown,,18991,2,,11,1,1,3,3.0,19,11,16,0,1137.0,3.0,22.0
466,27.0,no,travel rarely,sales,2,2,Unknown,1898.0,1,female,89.0,4,2,sales executive,3,single,,26997,0,0.0,14,2,0,5,2.0,8,0,7,0,511.0,3.0,9.0
467,42.0,no,Unknown,Unknown,6,3,medical,1911.0,3,male,83.0,3,3,research director,1,married,,14842,9,0.0,13,2,1,3,4.0,13,5,7,1,1396.0,3.0,18.0
468,26.0,no,travel frequently,Unknown,6,3,other,Unknown,3,male,61.0,4,1,laboratory technician,4,married,,7102,0,0.0,18,1,1,3,3.0,7,7,7,0,1096.0,3.0,8.0
469,28.0,no,travel frequently,Unknown,1,2,life sciences,1927.0,3,male,42.0,2,2,sales executive,4,married,,19255,1,,12,3,1,2,3.0,7,0,7,0,792.0069762522603,3.0,7.0
470,47.0,no,Unknown,Unknown,14,4,Unknown,1934.0,3,male,64.0,3,2,research scientist,2,married,,2125,8,,18,3,1,4,4.0,8,1,7,0,1169.0,3.0,11.598242620519803
471,34.0,no,travel rarely,Unknown,13,4,medical,1951.0,4,male,39.0,3,3,sales executive,3,divorced,,22914,1,0.0,18,3,1,2,2.0,8,1,1,1,1239.0,3.0,9.0
472,26.0,no,Unknown,research & development,1,3,medical,1952.0,3,male,95.0,3,1,laboratory technician,1,single,,20006,0,0.0,13,4,0,6,3.0,7,7,6,1,157.0,3.0,8.0
473,27.0,no,travel rarely,Unknown,9,3,Unknown,1965.0,4,male,44.0,3,2,sales executive,4,Unknown,,5099,1,,14,1,0,5,3.0,7,0,7,0,954.0,3.0,11.43197198737185
474,31.0,yes,travel frequently,sales,26,4,marketing,1967.0,1,male,63.0,3,2,sales executive,4,Unknown,,21075,1,1.0,11,3,0,4,3.0,10,0,8,1,754.0,3.0,10.0
475,33.0,no,travel frequently,Unknown,7,2,life sciences,Unknown,4,male,,3,2,healthcare representative,3,divorced,,18079,1,,20,3,3,2,3.0,9,2,8,1,1303.0,3.145793458543922,9.0
476,31.0,no,Unknown,Unknown,10,3,Unknown,1979.0,3,female,40.0,3,3,research director,3,married,,26862,4,0.0,20,3,1,2,4.0,11,4,8,1,697.0,4.0,13.0
477,35.0,no,Unknown,Unknown,9,4,medical,2008.0,2,male,48.0,3,2,research scientist,3,Unknown,5098.0,18698,1,0.0,19,2,0,5,3.0,10,0,8,1,1395.0,3.0,10.0
478,33.0,no,travel rarely,Unknown,15,2,Unknown,2009.0,2,female,95.0,3,2,healthcare representative,4,married,,21653,0,1.0,13,1,1,6,3.0,9,8,1,1,501.0,3.1540526983863666,11.081643469955253
479,39.0,no,travel rarely,Unknown,24,1,life sciences,2014.0,1,male,52.0,3,2,research scientist,4,single,,5340,7,0.0,13,1,0,2,3.0,7,1,7,0,116.0,3.1582002276751897,10.783903029541886
480,36.0,no,travel rarely,Unknown,-46,3,Unknown,Unknown,46,female,94.0,2,3,sales executive,4,married,,12695,0,0.0,19,3,2,2,3.0,9,3,4,1,557.0,3.0,10.0
481,41.0,no,travel rarely,Unknown,28,4,life sciences,2034.0,1,female,60.0,2,4,manufacturing director,2,married,13570.0,5640,0,0.0,23,3,1,3,3.0,20,0,10,1,582.0,3.1517919405776573,21.0
482,34.0,no,Unknown,sales,28,3,marketing,2035.0,4,female,95.0,2,2,sales executive,3,married,6712.0,8978,1,0.0,21,4,2,2,3.0,8,1,7,0,704.0,4.0,8.0
483,38.0,no,travel rarely,Unknown,10,2,Unknown,Unknown,1,female,100.0,3,2,sales executive,4,married,,5982,1,0.0,11,3,1,1,3.0,10,1,9,1,799.0193358728882,3.0,10.0
484,39.0,no,travel rarely,Unknown,6,1,Unknown,2062.0,4,male,42.0,2,3,healthcare representative,1,Unknown,9991.0,21457,4,,15,1,1,5,3.0,7,1,7,1,613.0,3.0,11.16825902968138
485,34.0,no,travel rarely,Unknown,7,4,Unknown,28.0,1,female,53.0,3,3,research director,2,single,,21293,0,0.0,11,3,0,4,3.0,12,2,11,0,419.0,3.154936068260869,11.018228622906172
486,44.0,no,travel rarely,Unknown,7,4,medical,Unknown,1,female,42.0,2,3,healthcare representative,4,married,10248.0,2094,3,,14,4,1,4,3.0,22,5,17,0,477.0,3.1524891033090707,24.0
487,46.0,no,Unknown,Unknown,5,4,Unknown,62.0,1,male,98.0,3,2,sales executive,4,single,,20445,4,,21,3,0,4,3.0,9,0,8,1,1211.0,3.1460702934994758,14.0
488,41.0,no,travel frequently,research & development,10,3,life sciences,199.0,4,male,91.0,2,4,manager,1,divorced,,12888,4,,13,2,1,2,2.0,7,7,7,0,857.0,3.0,11.356956864509753
489,39.0,no,Unknown,research & development,2,4,Unknown,343.0,3,female,64.0,3,3,healthcare representative,3,single,10938.0,6420,0,0.0,25,4,0,1,3.0,19,11,8,0,505.0,4.0,20.0
490,42.0,no,travel rarely,Unknown,2,3,medical,351.0,4,female,56.0,2,1,laboratory technician,1,divorced,2593.0,8007,0,1.0,11,3,1,4,3.0,9,7,8,0,269.0,3.0,10.0
491,33.0,no,travel frequently,research & development,5,4,Unknown,428.0,4,female,74.0,3,3,manager,2,married,11878.0,23364,6,,11,2,2,2,3.0,10,8,8,0,553.0,3.153368830792653,12.0
492,35.0,no,travel rarely,Unknown,5,4,technical degree,464.0,3,male,62.0,3,3,manufacturing director,2,single,8095.0,18264,0,0.0,13,4,0,5,3.0,16,0,13,1,1296.0,3.0,17.0
493,33.0,yes,travel rarely,Unknown,15,1,medical,Unknown,2,male,56.0,3,3,manager,3,married,,24619,7,,12,4,0,2,4.0,7,7,7,0,1277.0,3.0,15.0
494,40.0,no,travel rarely,Unknown,6,3,life sciences,Unknown,2,female,75.0,3,4,manufacturing director,3,single,,20364,7,0.0,15,3,0,3,3.0,20,5,13,0,302.0,3.0,22.0
495,41.0,no,travel rarely,Unknown,10,4,human resources,731.0,2,male,73.0,2,5,manager,4,divorced,,8861,3,0.0,15,2,3,2,2.0,21,12,6,0,427.0,3.0,23.0
496,27.0,no,Unknown,Unknown,7,3,Unknown,764.0,4,female,55.0,2,2,healthcare representative,1,Unknown,,23398,8,0.0,19,1,0,2,1.0,7,0,7,0,975.0,3.0,11.448212374795604
497,52.0,no,travel rarely,Unknown,3,4,marketing,Unknown,3,male,31.0,2,4,manager,1,Unknown,16856.0,10084,1,,11,1,0,3,4.0,34,1,16,1,621.0,3.0,11.174445843938047
498,51.0,no,travel rarely,Unknown,26,4,marketing,851.0,1,female,66.0,3,4,manager,3,married,,5594,2,0.0,14,3,1,2,2.0,20,4,17,0,1318.0,3.0,11.713472036050245
499,47.0,no,travel rarely,Unknown,2,2,marketing,903.0,3,female,35.0,3,2,sales executive,4,Unknown,4537.0,17783,0,,22,1,1,2,3.0,7,7,7,1,249.0,4.0,8.0
500,50.0,no,non-travel,research & development,2,4,Unknown,905.0,1,male,98.0,3,4,manager,1,divorced,17924.0,4544,1,,11,4,1,3,3.0,31,14,7,0,881.0,3.0,31.0
501,35.0,no,travel rarely,research & development,21,1,life sciences,942.0,4,female,51.0,3,2,healthcare representative,4,married,4014.0,19170,1,,25,4,1,2,1.0,10,0,7,0,1137.0,4.0,10.0
502,39.0,no,travel rarely,Unknown,1,1,Unknown,1026.0,4,female,65.0,2,4,manufacturing director,4,married,12742.0,7060,1,0.0,16,3,1,3,3.0,21,11,8,0,466.0,3.0,11.054576317715105
503,39.0,no,travel frequently,Unknown,22,3,medical,Unknown,4,female,82.0,3,3,manufacturing director,1,single,,5083,1,,13,3,0,2,3.0,21,2,8,0,945.0,3.0,11.4250118213331
504,41.0,no,Unknown,Unknown,7,2,Unknown,1085.0,2,female,43.0,4,1,research scientist,3,Unknown,3376.0,18863,1,0.0,13,3,0,3,3.0,10,0,8,0,509.0,3.0,11.087830444344695
505,44.0,yes,Unknown,human resources,1,2,medical,Unknown,2,male,91.0,2,3,human resources,1,married,10482.0,2326,9,0.0,14,4,1,1,3.0,20,3,6,1,1376.0,3.142902265547724,24.0
506,42.0,no,Unknown,Unknown,2,2,medical,1109.0,4,male,35.0,3,4,manager,1,Unknown,,14399,0,0.0,17,4,1,3,3.0,22,13,7,0,469.0,3.0,23.0
507,52.0,no,travel rarely,Unknown,7,4,life sciences,1118.0,2,male,87.0,3,3,healthcare representative,2,single,,15322,7,,19,4,0,4,3.0,8,4,0,1,994.0,3.0,18.0
508,38.0,no,Unknown,Unknown,1,3,Unknown,1152.0,3,male,37.0,4,1,human resources,3,Unknown,,6004,1,0.0,13,4,1,2,4.0,7,5,0,1,433.0,3.0,7.0
509,46.0,no,Unknown,human resources,1,2,life sciences,Unknown,4,female,44.0,3,1,human resources,1,Unknown,,22957,6,,12,3,0,3,4.0,7,5,7,0,991.0,3.0,10.0
510,35.0,no,Unknown,Unknown,4,4,life sciences,1350.0,3,male,87.0,3,2,research scientist,3,single,4249.0,2690,1,,11,2,0,3,3.0,9,1,1,0,482.0,3.0,11.06694994622844
511,28.0,no,travel rarely,research & development,29,1,life sciences,1514.0,3,male,96.0,1,2,manufacturing director,2,married,6549.0,3173,1,,14,2,2,2,2.0,8,1,7,1,1083.0,3.1482803631015375,8.0
512,44.0,no,Unknown,Unknown,28,3,life sciences,1523.0,4,male,32.0,3,4,research director,1,married,,22074,3,0.0,13,3,1,1,4.0,20,14,17,1,136.0,3.0,10.799370229627552
513,50.0,no,Unknown,Unknown,22,5,Unknown,1539.0,3,male,88.0,1,4,research director,4,Unknown,14411.0,24450,1,,13,4,0,2,3.0,32,13,9,0,333.0,3.0,10.951720530698001
514,55.0,no,travel rarely,Unknown,-23,5,marketing,Unknown,3,male,60.0,2,5,manager,4,Unknown,19586.0,23037,1,0.0,21,3,1,3,3.0,36,2,13,1,685.0,4.0,36.0
515,39.0,no,Unknown,sales,6,3,Unknown,1588.0,4,male,38.0,4,3,sales executive,3,married,8237.0,4658,2,0.0,11,1,1,3,3.0,7,7,6,0,1462.0,3.0,11.0
516,49.0,no,Unknown,research & development,-13,4,Unknown,1617.0,13,female,84.0,3,1,laboratory technician,1,Unknown,3211.0,22102,1,,14,4,1,3,2.0,9,1,4,0,722.0,3.0,10.0
517,45.0,no,Unknown,Unknown,28,2,technical degree,1719.0,4,female,48.0,2,4,research director,2,single,16704.0,17119,1,,11,3,0,2,3.0,21,8,6,0,824.7140340494666,3.1492036646412456,21.0
518,46.0,no,Unknown,Unknown,2,3,Unknown,Unknown,3,male,74.0,3,3,sales executive,4,Unknown,,5596,4,,12,2,1,5,2.0,10,0,3,0,1277.0,3.0,11.681764612984821
519,27.0,no,Unknown,Unknown,15,3,Unknown,1870.0,4,female,77.0,2,1,research scientist,1,married,4774.0,23844,0,0.0,19,4,1,2,3.0,7,7,3,0,1131.0,3.0,11.56885525280063
520,42.0,no,travel rarely,Unknown,2,3,Unknown,2031.0,1,male,56.0,3,5,manager,3,married,,17312,5,,11,1,0,2,2.0,22,4,14,1,300.0,3.0,24.0
521,49.0,no,Unknown,sales,2,3,Unknown,2065.0,4,male,63.0,2,2,sales executive,2,married,,13243,2,,14,4,0,3,2.0,9,0,8,0,1023.0,3.0,17.0
522,29.0,no,travel rarely,Unknown,15,2,life sciences,15.0,4,female,49.0,2,2,laboratory technician,3,single,,12682,0,1.0,12,4,0,3,3.0,9,0,8,0,153.0,3.0,10.0
523,34.0,no,non-travel,Unknown,-12,4,marketing,60.0,12,male,72.0,3,2,sales executive,3,Unknown,4568.0,10034,0,0.0,20,3,0,2,3.0,9,8,7,0,1065.0,4.0,11.517812995715612
524,37.0,no,Unknown,Unknown,1,4,Unknown,Unknown,1,male,51.0,2,2,manufacturing director,3,divorced,5993.0,2689,1,0.0,18,3,1,2,3.0,7,0,7,0,1115.0,3.0,11.556481624287294
525,36.0,no,Unknown,Unknown,11,3,Unknown,85.0,2,male,95.0,2,2,manufacturing director,2,single,6499.0,22656,1,0.0,13,3,0,3,3.0,6,0,3,0,1195.0,3.0,6.0
526,45.0,no,Unknown,Unknown,29,3,Unknown,Unknown,3,male,83.0,3,1,research scientist,4,single,3452.0,9752,5,,13,2,0,2,2.0,6,0,3,1,1316.0,3.0,9.0
527,29.0,no,travel rarely,Unknown,15,3,Unknown,346.0,3,male,60.0,3,1,research scientist,4,Unknown,,22673,1,0.0,19,1,0,1,3.0,6,1,5,0,665.0,3.0,6.0
528,26.0,no,Unknown,Unknown,1,3,Unknown,384.0,3,female,84.0,3,2,manufacturing director,2,Unknown,6397.0,26767,1,0.0,20,1,1,6,1.0,6,1,4,0,1479.0,4.0,6.0
529,28.0,no,Unknown,Unknown,9,4,life sciences,498.0,2,male,92.0,3,2,sales executive,4,single,,20750,1,0.0,16,4,0,1,3.0,7,0,7,1,304.0,3.0,10.929293329017579
530,42.0,no,travel frequently,Unknown,-30,4,technical degree,551.0,4,female,,2,2,healthcare representative,4,married,,4386,0,0.0,11,4,3,4,4.0,6,0,4,1,1368.0,3.0,7.0
531,31.0,no,travel rarely,sales,2,1,life sciences,604.0,2,male,77.0,3,2,sales executive,4,Unknown,,8346,4,1.0,13,3,0,2,4.0,6,0,5,0,828.0,3.0,10.0
532,37.0,no,travel rarely,Unknown,-47,3,Unknown,Unknown,47,female,59.0,3,3,manufacturing director,4,single,,23848,4,,17,4,0,3,4.0,6,1,2,1,799.0,3.0,11.312102461148909
533,37.0,no,non-travel,Unknown,9,4,Unknown,626.0,1,male,69.0,3,3,sales executive,2,divorced,,24666,1,0.0,13,4,1,6,3.0,9,7,7,0,142.0,3.0,9.0
534,37.0,no,travel rarely,Unknown,1,4,life sciences,Unknown,2,female,65.0,3,2,manufacturing director,2,married,,15701,6,,12,2,1,2,2.0,6,4,3,0,446.0,3.0,8.0
535,24.0,no,travel rarely,Unknown,23,3,medical,Unknown,2,male,89.0,4,1,research scientist,4,Unknown,2725.0,21630,1,,11,2,2,3,3.0,6,1,4,1,691.0,3.0,11.228580468683893
536,50.0,no,Unknown,Unknown,3,3,Unknown,644.0,1,male,99.0,3,5,manager,2,married,,7999,1,0.0,11,3,1,2,3.0,32,10,7,0,1246.0,3.0,11.657790707740233
537,34.0,no,Unknown,Unknown,1,2,life sciences,649.0,2,male,83.0,2,1,research scientist,4,Unknown,3622.0,22794,1,1.0,13,4,1,3,3.0,6,1,3,0,254.0,3.0,6.0
538,27.0,no,travel frequently,Unknown,3,1,medical,714.0,4,female,71.0,4,2,sales executive,4,Unknown,,16673,1,,20,2,2,3,3.0,6,0,4,0,1410.0,3.144260220143405,11.784620250048114
539,25.0,no,Unknown,sales,-42,1,Unknown,781.0,42,female,32.0,3,2,sales executive,4,single,6180.0,22807,1,0.0,23,2,0,5,2.0,6,1,4,0,883.0,4.0,6.0
540,34.0,no,Unknown,sales,-25,3,other,Unknown,4,male,60.0,3,2,sales executive,4,single,6274.0,18686,1,0.0,22,3,0,5,3.0,6,1,4,1,304.0,4.0,6.0
541,34.0,no,Unknown,research & development,2,4,Unknown,804.0,3,female,86.0,2,1,research scientist,1,Unknown,4381.0,7530,1,,11,3,0,3,3.0,6,1,3,1,121.0,3.15882072317497,6.0
542,35.0,no,Unknown,Unknown,7,3,other,Unknown,3,male,59.0,3,3,manufacturing director,3,single,,18869,3,0.0,21,2,0,3,4.0,8,1,6,0,950.0,4.0,17.0
543,35.0,no,Unknown,Unknown,-16,1,medical,856.0,16,female,53.0,2,1,research scientist,1,Unknown,2559.0,17852,1,,11,4,0,3,2.0,6,1,1,0,1343.0,3.0,6.0
544,33.0,no,Unknown,research & development,1,4,Unknown,998.0,3,female,84.0,4,2,healthcare representative,2,married,5488.0,20161,1,1.0,13,1,1,2,3.0,6,1,2,0,827.0,3.0,11.333756311047248
545,29.0,no,Unknown,Unknown,28,4,life sciences,1120.0,3,female,93.0,3,1,research scientist,4,divorced,2514.0,26968,4,0.0,22,1,1,1,3.0,7,1,7,0,1107.0,4.0,11.0
546,29.0,no,travel frequently,research & development,10,3,Unknown,1143.0,4,female,61.0,3,1,research scientist,2,divorced,,17940,0,0.0,14,4,2,2,2.0,7,1,1,1,490.0,3.0,8.0
547,34.0,no,Unknown,Unknown,9,1,life sciences,Unknown,2,female,70.0,3,2,sales executive,3,married,,5829,1,,20,1,0,3,2.0,6,1,3,0,1400.0,4.0,11.776885842713584
548,28.0,no,travel rarely,Unknown,19,4,medical,Unknown,4,male,78.0,2,1,laboratory technician,1,married,3196.0,12449,1,,12,3,3,2,3.0,6,3,3,0,1179.0,3.0,6.0
549,44.0,no,Unknown,Unknown,2,1,life sciences,Unknown,1,female,72.0,4,1,research scientist,4,married,,19982,1,,13,4,1,5,3.0,10,7,7,0,1117.0,3.0,10.0
550,31.0,no,travel rarely,research & development,11,2,Unknown,1251.0,3,male,80.0,3,2,healthcare representative,1,married,,17089,1,1.0,12,4,0,2,2.0,6,0,1,0,1332.0,3.1459067515075723,6.0
551,26.0,no,Unknown,research & development,4,2,life sciences,Unknown,3,male,53.0,3,1,research scientist,4,Unknown,,9973,1,1.0,20,2,0,2,2.0,8,2,2,0,583.0,4.0,11.145057436751367
552,47.0,no,travel rarely,Unknown,1,3,Unknown,1438.0,1,male,74.0,3,1,research scientist,4,Unknown,3420.0,10205,7,0.0,12,3,1,2,2.0,6,1,2,0,465.0,3.0,17.0
553,37.0,no,Unknown,research & development,5,2,Unknown,Unknown,3,male,84.0,4,1,laboratory technician,3,single,,25470,0,0.0,14,1,0,2,1.0,6,1,3,0,1413.0,3.0,7.0
554,32.0,no,Unknown,Unknown,1,4,Unknown,1574.0,4,male,,3,2,research scientist,1,married,4087.0,25174,4,,14,2,1,3,2.0,6,1,2,0,1200.0,3.0,9.0
555,32.0,no,Unknown,Unknown,2,3,medical,1671.0,4,male,45.0,3,2,research scientist,2,divorced,,25518,0,0.0,13,3,2,4,2.0,9,1,6,1,977.0,3.0,10.0
556,33.0,no,non-travel,Unknown,16,3,life sciences,Unknown,3,female,36.0,3,2,sales executive,4,Unknown,5368.0,16130,1,1.0,25,3,1,2,3.0,6,1,2,0,530.0,4.0,7.0
557,47.0,yes,Unknown,sales,9,3,Unknown,Unknown,3,male,82.0,1,4,sales executive,3,married,12936.0,24164,7,0.0,11,3,0,3,1.0,23,14,10,1,1093.0,3.145779298024544,25.0
558,41.0,yes,Unknown,Unknown,1,2,Unknown,Unknown,2,female,94.0,3,2,sales executive,4,Unknown,,19479,8,1.0,11,1,0,0,1.0,6,0,5,0,1102.0,3.0,8.0
559,35.0,no,travel rarely,research & development,16,3,medical,Unknown,1,male,84.0,4,1,laboratory technician,2,married,,16479,0,,13,3,1,5,3.0,5,0,3,0,809.0,3.0,6.0
560,29.0,no,travel rarely,Unknown,2,3,life sciences,94.0,3,male,76.0,3,1,research scientist,2,married,,4956,0,0.0,23,4,1,3,3.0,5,0,4,0,1328.0,4.0,11.721204514403572
561,32.0,no,travel rarely,Unknown,1,3,life sciences,Unknown,2,male,66.0,3,2,research scientist,2,Unknown,,7346,1,0.0,17,2,2,3,3.0,10,0,9,1,548.0,3.0,10.0
562,35.0,no,travel rarely,Unknown,1,3,medical,Unknown,2,male,30.0,2,1,research scientist,3,single,,26278,1,0.0,18,1,0,3,3.0,6,0,4,0,1214.0,3.0,6.0
563,56.0,no,Unknown,Unknown,-13,3,Unknown,112.0,4,male,,1,3,manufacturing director,4,Unknown,,21698,4,0.0,11,1,0,3,2.0,6,0,2,1,862.1305724585392,3.0,37.0
564,28.0,no,Unknown,Unknown,4,3,medical,129.0,2,male,43.0,3,2,sales executive,3,Unknown,4221.0,8863,1,,15,2,0,3,4.0,5,0,4,1,120.0,3.0,5.0
565,25.0,yes,travel rarely,Unknown,5,3,Unknown,142.0,3,male,46.0,2,2,sales executive,3,single,,26959,1,1.0,11,4,0,1,3.0,6,0,3,1,240.0,3.0,10.879798814964236
566,56.0,yes,Unknown,Unknown,14,4,life sciences,161.0,2,female,72.0,3,1,research scientist,2,Unknown,4963.0,4510,9,,18,1,3,2,3.0,5,4,3,1,441.0,3.0,7.0
567,26.0,no,Unknown,research & development,6,3,Unknown,164.0,3,female,46.0,2,1,research scientist,2,married,,23300,1,,19,3,0,3,2.0,5,4,3,0,841.0,3.0,5.0
568,32.0,yes,Unknown,Unknown,9,3,medical,190.0,1,female,41.0,3,1,laboratory technician,1,Unknown,4200.0,10224,7,0.0,22,1,0,2,4.0,5,0,4,0,1033.0,4.0,11.49306573868894
569,30.0,no,travel rarely,Unknown,18,3,life sciences,194.0,1,female,75.0,3,1,research scientist,3,single,,23910,1,0.0,14,3,0,4,2.0,5,0,4,0,802.0919042787403,3.0,11.314493590832905
570,50.0,no,travel rarely,Unknown,11,3,Unknown,226.0,3,female,53.0,3,5,manager,2,Unknown,,17053,3,,15,2,0,5,3.0,5,4,4,0,1452.0,3.0,11.817101174849432
571,32.0,no,Unknown,Unknown,6,5,life sciences,231.0,3,male,43.0,3,1,research scientist,3,Unknown,,12430,3,0.0,20,1,0,2,3.0,5,1,4,0,120.0,4.0,8.0
572,45.0,no,travel rarely,Unknown,4,2,Unknown,240.0,3,female,30.0,3,2,sales executive,1,Unknown,5006.0,6319,4,,11,1,1,3,4.0,5,0,3,0,1268.0,3.0,9.0
573,43.0,no,Unknown,Unknown,7,3,Unknown,262.0,4,male,37.0,4,1,research scientist,4,divorced,,5228,4,0.0,14,4,3,3,4.0,5,2,2,0,792.0069762522603,3.0,7.0
574,29.0,yes,Unknown,Unknown,27,3,marketing,283.0,2,female,35.0,3,3,sales executive,4,married,7639.0,24525,1,,22,4,3,3,2.0,10,1,9,1,121.0,4.0,10.0
575,31.0,no,non-travel,research & development,1,4,medical,308.0,3,male,90.0,1,2,manufacturing director,3,Unknown,,4381,0,,12,4,1,2,3.0,5,1,4,1,789.6695230453843,3.0,6.0
576,33.0,yes,Unknown,Unknown,14,3,Unknown,325.0,3,male,58.0,3,1,laboratory technician,4,married,,22149,5,1.0,13,3,1,2,1.0,5,0,4,0,813.0,3.0,8.0
577,31.0,yes,Unknown,Unknown,29,2,Unknown,355.0,3,male,71.0,2,1,laboratory technician,2,Unknown,,11652,0,0.0,11,2,0,2,4.0,5,1,4,1,307.0,3.0,10.93161338436383
578,37.0,no,Unknown,Unknown,6,4,Unknown,378.0,3,male,,3,2,sales executive,4,Unknown,6502.0,22825,4,0.0,14,2,1,5,4.0,5,0,1,1,228.0,3.0,10.870518593579233
579,50.0,no,Unknown,research & development,4,1,Unknown,Unknown,1,male,96.0,3,5,research director,2,divorced,,15815,3,0.0,14,1,2,4,2.0,10,1,6,0,797.0,3.0,28.0
580,42.0,no,travel frequently,Unknown,26,3,Unknown,Unknown,3,female,77.0,3,4,sales executive,2,married,13525.0,14864,5,,14,4,1,2,3.0,20,4,8,0,555.0,3.0,11.123404626320536
581,27.0,no,Unknown,Unknown,2,3,Unknown,Unknown,4,male,74.0,3,2,sales executive,3,Unknown,,5242,1,1.0,11,1,0,3,3.0,5,0,4,1,1377.0,3.0,5.0
